13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,쇠사슬,0,0,1,#endl
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,0,바늘,0,0,1,#endl
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,20,14,0,머리띠,0,0,1,#endl
0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,0,모자,0,0,1,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,22,14,0,자전거 헬멧,0,0,1,#endl
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,0,바람막이,0,0,1,#endl
0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,0,승복,0,0,1,#endl
0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,0,천갑옷,0,0,1,#endl
0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,0,손목시계,0,0,1,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,27,16,0,붕대,0,0,1,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,28,16,0,팔찌,0,0,1,#endl
0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,29,17,0,슬리퍼,0,0,1,#endl
0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,30,17,0,운동화,0,0,1,#endl
0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,31,17,0,타이즈,0,0,1,#endl
0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,32,18,0,깃털,0,0,1,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,꽃,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,34,18,0,리본,0,0,1,#endl
0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,18,0,부채,0,0,1,#endl
0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,18,0,불경,0,0,1,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,37,18,0,성배,0,0,1,#endl
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,18,0,십자가,0,0,1,#endl
0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,39,18,0,쌍안경,0,0,1,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,나뭇가지,0,0,1,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,돌멩이,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,유리병,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,못,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,가죽,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,거북이 등껍질,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,고무,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,고철,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,라이터,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,레이저 포인터,0,0,1,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,마패,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,배터리,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,알코올,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,옷감,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,오일,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,원석,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,접착제,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,종이,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,철광석,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,깡통,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,화약,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,16,0,빵,0,0,6,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,20,0,물,0,0,6,#endl
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,9,1,목궁,0,0,1,#endl
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,9,1,장궁,0,0,1,#endl
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,9,2,컴포지트 보우 ,0,0,1,#endl
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,9,2,강궁,0,0,1,#endl
58,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,9,2,국궁,0,0,1,#endl
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,9,2,벽력궁,0,0,1,#endl
35,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,9,2,탄궁,0,0,1,#endl
22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,9,2,화전,0,0,1,#endl
58,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,9,3,편전,0,0,1,#endl
43,42,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,9,3,골든레스 보우,0,0,1,#endl
28,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,9,3,트윈보우,0,0,1,#endl
62,0,0,0,33,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,74,9,3,제베의 활,0,0,1,#endl
39,37,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,75,9,3,엘리멘탈 보우,0,0,1,#endl
15,0,0,0,10,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,76,10,1,매그넘-파이선,0,0,1,#endl
23,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,77,10,1,베레타M92F,0,0,1,#endl
29,0,0,0,0,0,0,0,0.04,1,0,0,0,0,0,0,0,0,0,78,10,2,FN57,0,0,1,#endl
22,0,0,0,10,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,79,10,2,더블 리볼버 SP,0,0,1,#endl
35,0,0,0,10,0,0,0,0.04,0,0,0,3,0,0,0,0,0,0,80,10,2,매그넘-아나콘다,0,0,1,#endl
40,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,81,10,2,데린저,0,0,1,#endl
40,44,0,0,0,0,0,0,0.06,1,0,0,0,0,0,0,0,0,0,82,10,3,엘레강스,0,0,1,#endl
77,0,0,0,40,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,83,10,3,일렉트론블라스트,0,0,1,#endl
40,41,0,0,25,0,0,0,0.06,0,0,0,4,0,0,0,0,0,0,84,10,3,매그넘-보아,0,0,1,#endl
65,0,0,0,30,0,0,0,0.06,1.5,0,0,0,0,0,0,0,0,0,85,10,3,글록 48,0,0,1,#endl
23,30,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,86,10,3,스탬피드,0,0,1,#endl
52,0,0,0,35,0,0,0,0.06,0,-0.25,0,0,0,0,0,0,0,0,87,10,3,플라즈마 건,0,0,1,#endl
0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,150,0,0,88,14,1,가면,0,0,1,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,89,14,1,머리테,0,0,1,#endl
0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,90,14,1,베레모,0,0,1,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,91,14,1,사슬 코이프,0,0,1,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,50,0,92,14,1,안전모,0,0,1,#endl
0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,93,14,2,소방헬멧,0,0,1,#endl
0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,90,0,0,0,94,14,2,티아라,0,0,1,#endl
0,30,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,14,2,방탄모,0,0,1,#endl
0,0,0,0,0,6,0,0,0.06,0,0,0,0,0,0,0,200,0,0,96,14,2,왕관,0,0,1,#endl
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,14,2,투구,0,0,1,#endl
0,0,0,0,0,12,0,0,0.06,0,0,0,0,0,0,0,0,0,0,98,14,3,로빈,0,0,1,#endl
0,0,0,7,0,0,25,5,0,0,0,0,0,0,0,0,400,0,0,99,14,3,수정 티아라,0,0,1,#endl
0,55,0,0,28,0,0,0,0,0,0,0,0,0,0,115,0,0,0,100,14,3,오토바이 헬멧,0,0,1,#endl
0,0,0,6,28,10,0,0,0,0,0,0,0,0,0,90,0,0,0,101,14,3,전술-OPS 헬멧,0,0,1,#endl
0,0,0,6,0,0,0,0,0.06,0,7,0,0,0,0,0,200,0,0,102,14,3,기사단장의 투구,0,0,1,#endl
0,54,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,103,14,3,제국 왕관,0,0,1,#endl
0,60,0,6,0,6,0,0,0.06,0,0,0,0,0,0,0,400,0,0,104,14,3,황실 부르고넷,0,0,1,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,50,105,14,3,모호크 헬멧,0,0,1,#endl
0,48,0,7,0,0,0,0,0,0,0,0,0,0,0,155,0,0,50,106,14,3,비질란테,0,0,1,#endl
15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,14,3,성기사의 투구,0,0,1,#endl
0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,15,1,가죽 갑옷,0,0,1,#endl
8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,15,1,가죽 자켓,0,0,1,#endl
0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,110,15,1,거북 도복,0,0,1,#endl
4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,111,15,1,군복,0,0,1,#endl
0,10,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,35,0,112,15,1,덧댄 로브,0,0,1,#endl
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,113,15,1,드레스,0,0,1,#endl
0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,114,15,1,비키니,0,0,1,#endl
0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,115,15,1,잠수복,0,0,1,#endl
0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,116,15,1,사제복,0,0,1,#endl
15,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,15,2,라이더 자켓,0,0,1,#endl
0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,15,2,사슬 갑옷,0,0,1,#endl
10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,119,15,2,정장,0,0,1,#endl
5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,120,15,2,치파오,0,0,1,#endl
0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,121,15,2,판금 갑옷,0,0,1,#endl
0,20,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,35,0,122,15,2,한복,0,0,1,#endl
0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,123,15,2,방탄 조끼,0,0,1,#endl
0,60,0,9,0,0,0,0,0,0,0,0,0,0,0,120,0,0,50,124,15,3,고위 사제복,0,0,1,#endl
0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,125,15,3,석양의 갑옷,0,0,1,#endl
0,36,16,0,0,12,0,0,0,0,0,0,0,0,0,0,0,45,0,126,15,3,어사의,0,0,1,#endl
14,0,0,10,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,127,15,3,광학미채 슈트,0,0,1,#endl
25,0,0,12,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,128,15,3,락커의 자켓,0,0,1,#endl
12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,50,0,75,0,129,15,3,성기사의 갑옷,0,0,1,#endl
0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,130,15,3,아마조네스 아머,0,0,1,#endl
26,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,100,131,15,3,용의 도복,0,0,1,#endl
0,55,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,15,3,지휘관의 갑옷,0,0,1,#endl
26,0,0,0,0,0,0,0,0.06,0,0,0,0,0,16,0,0,0,0,133,15,3,집사복,0,0,1,#endl
0,0,0,22,0,0,0,0,0,0,0,0,6,0,0,140,0,0,0,134,15,3,배틀 슈트,0,0,1,#endl
0,13,0,20,0,10,0,0,0,0,0,0,0,0,0,135,0,60,0,135,15,3,EOD슈트,0,0,1,#endl
22,0,0,10,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,136,15,3,턱시도,0,0,1,#endl
5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,16,1,가죽방패,0,0,1,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,138,16,1,분대장 완장,0,0,1,#endl
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,139,16,1,브레이서,0,0,1,#endl
0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,140,16,1,고장난 시계,0,0,1,#endl
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,16,2,검집,0,0,1,#endl
0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,142,16,2,금팔찌,0,0,1,#endl
0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,143,16,2,바주반드,0,0,1,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,250,0,0,144,16,2,진홍팔찌,0,0,1,#endl
10,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,145,16,2,바브드블로섬,0,0,1,#endl
15,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,16,2,강철 방패,0,0,1,#endl
0,48,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,16,3,포이즌드,0,0,1,#endl
0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,148,16,3,소드 스토퍼,0,0,1,#endl
0,57,0,6,0,0,0,0,0,0,0,0,0,0,0,0,300,30,0,149,16,3,드라우프니르,0,0,1,#endl
0,0,0,6,30,0,17,0,0,0,0,0,0,0,0,0,0,0,0,150,16,3,바이탈 센서,0,0,1,#endl
26,0,0,10,0,0,0,13,0,0,0,0,0,0,0,0,0,45,0,151,16,3,기사의 신조,0,0,1,#endl
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,152,16,3,샤자한의 검집,0,0,1,#endl
8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,200,300,0,0,153,16,3,아이기스,0,0,1,#endl
0,38,0,3,0,12,0,0,0,0,0,0,0,0,0,0,300,0,0,154,16,3,틴달로스의 팔찌,0,0,1,#endl
23,0,0,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,16,3,플라즈마 아크,0,0,1,#endl
25,0,0,0,0,12,0,0,0,0,0,0,8,0,5,0,0,0,0,156,16,3,스마트 밴드,0,0,1,#endl
0,27,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,16,3,스포츠 시계,0,0,1,#endl
0,0,0,5,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,158,17,1,무릎 보호대,0,0,1,#endl
0,0,0,3,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,159,17,1,체인레깅스,0,0,1,#endl
2,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,160,17,1,하이힐,0,0,1,#endl
0,0,0,0,0,0,0,0,0.17,0,0,5,0,0,0,0,0,0,0,161,17,1,힐리스,0,0,1,#endl
0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,162,17,1,나막신,0,0,1,#endl
0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,163,17,1,덧댄 슬리퍼,0,0,1,#endl
0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,164,17,1,부츠,0,0,1,#endl
0,0,0,5,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,165,17,2,등산화,0,0,1,#endl
0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,166,17,2,강철 무릎 보호대,0,0,1,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,167,17,2,전투화,0,0,1,#endl
5,0,0,0,0,0,10,0,0.22,0,0,0,0,0,0,0,0,0,0,168,17,2,킬힐,0,0,1,#endl
0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,169,17,2,아이젠,0,0,1,#endl
0,0,0,0,32,0,0,0,0.27,0,0,0,0,0,0,0,0,25,0,170,17,3,경량화 부츠,0,0,1,#endl
20,0,0,0,0,0,0,0,0.27,0,0,20,0,0,0,0,0,0,0,171,17,3,매버릭 러너,0,0,1,#endl
0,23,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,100,172,17,3,풍화륜,0,0,1,#endl
5,0,0,3,0,0,18,0,0.27,0,0,0,0,0,0,0,0,0,0,173,17,3,부케 팔로스,0,0,1,#endl
0,0,0,11,0,0,0,0,0.27,0,0,0,0,0,0,0,0,50,0,174,17,3,EOD부츠,0,0,1,#endl
0,0,0,0,12,0,0,0,0.27,0,0,0,0,0,0,0,0,25,0,175,17,3,클링온 부츠,0,0,1,#endl
0,0,0,5,0,12,0,0,0.27,0,0,0,0,0,0,0,0,0,0,176,17,3,타키온브레이스,0,0,1,#endl
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,18,1,성자의 유산,0,0,1,#endl
0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,178,18,1,운명의 꽃,0,0,1,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,179,18,1,인형,0,0,1,#endl
8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180,18,1,저격 스코프,0,0,1,#endl
0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,181,18,1,진신사리,0,0,1,#endl
0,0,0,0,12,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,182,18,1,화살통,0,0,1,#endl
9,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,183,18,1,먼지 털이개,0,0,1,#endl
0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,18,1,군선,0,0,1,#endl
0,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,18,1,비파단도,0,0,1,#endl
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,18,1,캐리비안장식총,0,0,1,#endl
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,18,1,사격 교본,0,0,1,#endl
0,15,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,188,18,2,백우선,0,0,1,#endl
0,30,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,70,189,18,2,우치와,0,0,1,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,190,18,2,탄창,0,0,1,#endl
8,0,0,0,28,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,191,18,2,궁기병의 화살통,0,0,1,#endl
0,37,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,18,2,월왕구천,0,0,1,#endl
13,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,193,18,2,해적의 증표,0,0,1,#endl
19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,194,18,2,호크아이,0,0,1,#endl
12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,195,18,2,해적 깃발,0,0,1,#endl
0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,105,0,0,0,196,18,2,오르골,0,0,1,#endl
0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,197,18,2,능동 위장,0,0,1,#endl
0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,18,2,마도서,0,0,1,#endl
0,0,0,0,0,12,19,0,0.06,0,0,0,0,0,0,0,0,0,0,199,18,2,아이테르 깃털,0,0,1,#endl
14,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,18,2,파일 벙커,0,0,1,#endl
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,201,18,2,슈뢰딩거의 상자,0,0,1,#endl
8,20,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,202,18,2,진리는 나의 빛,0,0,1,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,피아노선,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,올가미,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,쥐덫,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,1,철사,0,0,3,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,1,깨진 유리,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,1,강철,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,1,기름먹인 천,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,1,뜨거운 오일,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,1,이온 전지,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,1,백색 가루,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,1,재,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,1,전자부품,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,1,정교한 도면,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,1,철판,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,1,황금,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,1,달궈진 돌멩이,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,1,루비,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,1,하드 커버,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,2,독약,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,2,모터,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,2,유리판,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,2,휴대폰,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,1,가시 발판,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,1,다이너마이트,0,0,2,#endl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,곡괭이,0,0,2,#endl
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,19,0,손도끼,0,0,1,#endl
38,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,229,19,1,사슬 낫,0,0,1,#endl
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,19,1,전투 도끼,0,0,1,#endl
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,19,2,경량화 도끼,0,0,1,#endl
53,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,232,19,2,사신의 낫,0,0,1,#endl
